20180163350	554
20180635282	501
20180390887	473
20180752643	566
20180510365	739
20180125860	237
20180691195	158
20180377535	545
20180491241	578
20180105813	498
20180559274	480
20180606739	473
20180382282	715
20180010092	478
20180378501	144
20180620032	298
20180156681	237
20180092961	322
20180454865	721
20180285732	428
20180257030	24
20180502632	484
20180525918	373
20180448082	292
20180646472	280
20180464886	647
20180366761	111
20180203527	7
20180184353	316
20180066695	437
20180325448	703
20180168619	575
20180735284	175
20180622107	568
20180720242	418
20180659073	143
20180043707	544
20180624295	174
20180675258	546
20180381624	606
20180680882	307
20180534983	710
20180215583	152
20180081355	630
20180383238	61
20180363968	201
20180643734	230
20180301301	92
20180237602	24
20180587407	398
20180090054	149
20180556333	61
20180602426	545
20180117859	156
20180430252	260
20180109046	349
20180322665	563
20180216128	403
20180042746	321
20180612660	592
20180536191	480
20180548495	433
20180210820	460
20180693736	186
20180261059	310
20180084346	76
20180106105	629
20180306525	595
20180122914	616
20180160612	390
20180381213	2
20180479359	450
20180745766	9
20180122706	145
20180652591	352
20180528711	395
20180286999	222
20180220009	165
20180748088	579
20180723639	86
20180025853	699
20180061877	578
20180357032	27
20180242136	67
20180646928	35
20180677754	226
20180110966	544
20180047559	118
20180042335	397
20180726382	25
20180491439	53
20180456945	153
20180230704	680
20180126613	88
20180510831	587
20180130186	157
20180373836	98
20180600499	48
20180191586	668
20180428857	442
20180304500	451
20180626628	433
20180755223	577
20180491191	704
20180124889	465
20180073003	131
20180117245	6
20180082890	162
20180324898	145
20180246449	643
20180508361	543
20180600088	289
20180677546	189
20180126974	496
20180112169	333
20180631009	445
20180280711	685
20180335113	396
20180664687	655
20180498545	112
20180270590	720
20180370384	599
20180463148	660
20180649671	678
20180129807	316
20180184200	202
20180164672	61
20180582955	55
20180674971	224
20180117909	294
20180041582	605
20180058338	5
20180069117	719
20180438056	622
20180266293	388
20180172252	332
20180315432	241
20180252365	0
20180589903	55
20180022501	46
20180389017	247
20180680466	531
20180600351	581
20180540533	308
20180712301	300
20180193463	481
20180497995	660
20180485117	624
20180515589	146
20180514109	368
20180386903	294
20180366959	123
20180739394	41
20180485528	574
20180690334	311
20180222252	350
20180082271	702
20180553956	736
20180582960	95
20180338926	607
20180022040	371
20180343520	187
20180154438	654
20180284558	15
20180527081	2
20180560214	551
20180236180	432
20180626217	382
20180050281	62
20180591907	586
20180052148	226
20180217460	276
20180421964	321
20180373167	128
20180027730	349
20180276414	228
20180309466	69
20180554714	407
20180135718	443
20180479617	524
20180253687	230
20180218158	292
20180326409	645
20180420018	7
20180299858	307
20180490889	291
20180026561	299
20180209464	244
20180402209	218
20180651878	62
20180434615	593
20180421806	714
20180514267	191
20180649305	534
20180444789	20
20180054594	363
20180603134	68
20180634990	3
20180347575	300
20180339842	564
20180318423	525
20180197004	659
20180655374	446
20180653344	7
20180209880	330
20180628866	536
20180361893	90
20180391645	124
20180145739	217
20180295079	256
20180511742	657
20180330706	429
20180067661	64
20180506326	92
20180341796	612
20180601876	454
20180418172	336
20180014252	430
20180468174	636
20180468377	136
20180556536	680
20180432490	284
20180407235	275
20180243919	22
20180331830	154
20180083851	506
20180233700	242
20180343307	745
20180557036	39
20180191383	158
20180731843	58
20180091584	161
20180391848	439
20180587154	182
20180263555	747
20180362190	654
20180598805	141
20180748351	236
20180062590	193
20180034963	425
20180418841	341
20180650150	533
20180585743	561
20180028230	496
20180457856	488
20180102411	585
20180706949	688
20180649458	745
20180609888	293
20180001646	368
20180250127	577
20180397785	454
20180394175	550
20180415900	29
20180600093	136
20180244013	398
20180018565	411
20180366345	143
20180261678	159
20180059868	416
20180755218	115
20180075028	387
20180526626	99
20180540122	459
20180387809	400
20180095328	317
20180707657	449
20180263144	324
20180504920	119
20180467055	406
20180663365	410
20180487405	135
20180535280	196
20180172663	275
20180478300	582
20180562041	550
20180726174	567
20180066131	341
20180446513	365
20180080033	571
20180259258	567
20180538940	303
20180677293	486
20180692567	24
20180524749	590
20180613621	147
20180586193	261
20180223421	621
20180717941	187
20180297991	607
20180345550	385
20180423578	619
20180229556	555
20180306678	662
20180417514	621
20180048317	571
20180091787	191
20180403947	461
20180281409	612
20180672475	68
20180139833	479
20180211270	576
20180574761	439
20180699515	470
20180073825	413
20180369128	584
20180367667	38
20180507187	641
20180025437	253
20180338673	460
20180147769	477
20180645764	469
20180481418	564
20180722064	135
20180012791	248
20180356938	27
20180735745	508
20180068161	705
20180541033	697
20180448543	158
20180127266	174
20180088248	584
20180113135	278
20180088714	711
20180083796	281
20180195899	730
20180249034	297
20180529622	105
20180372722	615
20180142545	507
20180396310	549
20180218624	572
20180552168	332
20180501924	414
20180747390	497
20180198742	290
20180417306	231
20180367311	130
20180681224	474
20180485686	563
20180656493	317
20180253326	348
20180201863	214
20180388472	318
20180622265	551
20180145080	361
20180477953	434
20180100950	212
20180743939	519
20180521966	213
20180154651	694
20180064254	618
20180091426	126
20180067711	105
20180630925	535
20180623998	567
20180539024	224
20180287088	721
20180709068	544
20180494638	739
20180346506	263
20180645145	272
20180347991	148
20180309105	473
20180698807	180
20180400134	303
20180279969	512
20180037335	111
20180226823	377
20180599508	507
20180580925	503
20180561491	509
20180151244	591
20180505979	324
20180177273	112
20180194171	25
20180050529	84
20180629827	105
20180007009	475
20180278394	311
20180324081	394
20180143664	28
20180229809	100
20180492608	156
20180217505	739
20180555625	540
20180298075	634
20180728304	352
20180447790	404
20180250746	143
20180314516	388
20180019065	685
20180129351	490
20180452582	399
20180694394	603
20180568181	324
20180421092	603
20180196196	261
20180207226	472
20180066492	609
20180278652	213
20180301920	579
20180029289	602
20180110808	578
20180593937	546
20180118409	635
20180302420	667
20180281156	83
20180013133	302
20180083390	549
20180230446	596
20180156879	316
20180219540	274
20180300082	127
20180280864	392
20180699881	231
20180091431	165
20180153324	80
20180724763	173
20180480918	146
20180001651	212
20180006048	331
20180144630	478
20180234348	218
20180386650	247
20180541241	158
20180027878	550
20180465902	67
20180229150	233
20180755015	300
20180168624	57
20180656954	519
20180358299	547
20180725877	377
20180744186	114
20180209103	227
20180514936	138
20180477537	197
20180408770	16
20180437967	487
20180458980	148
20180341846	33
20180376163	424
20180315224	5
20180388680	211
20180273834	721
20180452577	408
20180467308	428
20180590277	423
20180474754	207
20180038915	232
20180404705	7
20180483245	549
20180541439	698
20180020366	608
20180062843	517
20180173208	366
20180165786	43
20180682546	581
20180074325	455
20180656077	393
20180317304	376
20180339173	596
20180743330	342
20180345342	247
20180371553	190
20180039370	618
20180020208	355
20180074280	525
20180022238	434
20180623176	501
20180532750	35
20180291390	546
20180685126	350
20180653755	11
20180117864	663
20180554253	344
20180406477	745
20180284360	418
20180347006	627
20180590946	490
20180299239	609
20180562908	5
20180251504	459
20180649869	151
20180342138	315
20180386437	74
20180390679	431
20180293257	555
20180617315	468
20180492771	244
20180480046	96
20180103317	196
20180668847	35
20180174540	427
20180058090	201
20180301662	140
20180132321	559
20180359315	444
20180720856	297
20180368628	459
20180346917	262
20180030903	106
20180295803	363
20180426782	692
20180167658	35
20180521402	737
20180214514	59
20180396716	682
20180068206	606
20180476829	671
20180635490	104
20180455157	283
20180027467	513
20180249906	641
20180681382	460
20180567320	519
20180127727	464
20180364726	473
20180596928	675
20180030848	163
20180671564	495
20180434976	656
20180653339	19
20180474288	291
20180306475	176
20180649716	219
20180351922	70
20180734165	300
20180512648	195
20180359934	28
20180275661	562
20180391031	262
20180289842	559
20180157176	666
20180006717	125
20180487152	199
20180120987	727
20180518169	533
20180486647	367
20180478037	330
20180422925	23
20180654671	231
20180489851	714
20180636862	221
20180460831	467
20180399246	434
20180379823	68
20180313347	537
20180117661	21
20180674139	441
20180746940	458
20180082732	645
20180103530	695
20180599919	478
20180303945	220
20180136629	45
20180428907	161
20180331983	481
20180628505	523
20180486186	258
20180435120	399
20180216083	641
20180566146	598
20180604917	203
20180015371	391
20180630053	52
20180563774	147
20180403744	211
20180656543	365
20180354913	213
20180323576	89
20180608358	118
20180495762	246
20180753499	437
20180180451	575
20180652636	33
20180138664	501
20180713212	64
20180311267	438
20180268581	684
20180003265	169
20180657920	15
20180606283	232
20180192091	339
20180716559	229
20180209053	391
20180667525	334
20180063288	223
20180282325	311
20180702586	731
20180384099	224
20180162998	53
20180184759	60
20180384362	648
20180015158	0
20180594853	428
20180557908	232
20180130855	214
20180122398	510
20180039831	667
20180654310	503
20180660785	622
20180401917	204
20180617681	646
20180479156	76
20180456479	448
20180036577	506
20180577336	680
20180131821	76
20180617731	363
20180237086	647
20180461479	35
20180631786	131
20180415181	118
20180600970	385
20180543519	288
20180048733	125
20180648552	434
20180286390	160
20180081097	663
20180166960	20
20180190675	355
20180707865	582
20180749307	151
20180563210	370
20180124478	187
20180014505	584
20180135926	163
20180737161	398
20180019942	23
20180395760	224
20180200952	737
20180364681	197
20180134554	262
20180015163	154
20180329821	144
20180070220	445
20180660790	38
20180063957	169
20180273012	712
20180095278	552
20180658004	575
20180421756	149
20180577128	41
20180602787	171
20180094828	733
20180639645	239
20180152819	305
20180539593	682
20180372672	560
20180004795	332
20180024679	425
20180483909	607
20180198950	71
20180051395	43
20180652383	498
20180396919	487
20180361685	190
20180518585	582
20180457029	171
20180503696	418
20180647428	360
20180722525	336
20180650561	394
20180628708	723
20180406269	527
20180393725	380
20180547792	364
20180017857	300
20180487771	572
20180341177	572
20180148893	427
20180682135	601
20180121081	249
20180225912	735
20180540736	58
20180660374	250
20180238463	193
20180081405	443
20180379154	629
20180187339	725
20180106882	280
20180303687	148
20180095739	251
20180304445	237
20180061110	506
20180657301	736
20180670856	409
20180004434	176
20180259724	21
20180567523	288
20180381569	39
20180521089	703
20180086792	20
20180431782	245
20180691656	417
20180496718	133
20180071334	168
20180552995	86
20180103109	173
20180382490	186
20180210973	194
20180040305	477
20180609116	84
20180405210	149
20180148685	334
20180545965	338
20180199445	630
20180356527	529
20180598602	147
20180506895	49
20180086020	400
20180086579	274
20180126816	644
20180202769	87
20180573998	342
