20180336627	398
20180704452	399
20180496454	608
20180235248	532
20180275184	640
20180557025	400
20180735273	293
20180417037	310
20180576003	741
20180062777	77
20180578033	336
20180496712	525
20180621140	654
20180321951	607
20180666142	711
20180105341	435
20180094822	727
20180713299	263
20180409715	51
20180445536	593
20180149382	463
20180057985	682
20180094000	50
20180577691	375
20180491794	587
20180288399	611
20180488052	274
20180042527	220
20180633860	184
20180433390	333
20180559927	582
20180714265	482
20180677490	472
20180036413	212
20180170780	244
20180499648	428
20180449185	584
20180739839	73
20180731005	494
20180460151	12
20180723430	166
20180747166	479
20180199795	8
20180217028	399
20180026134	162
20180092895	336
20180601251	678
20180660358	312
20180629410	322
20180109451	57
20180681371	293
20180539171	226
20180268001	236
20180693522	738
20180733446	300
20180120768	654
20180330437	738
20180363754	704
20180262222	633
20180069259	34
20180756326	116
20180068298	604
20180354228	582
20180491378	650
20180042269	234
20180249587	22
20180368409	745
20180598897	638
20180046181	719
20180397205	284
20180337899	255
20180515009	565
20180661477	597
20180345484	219
20180369889	37
20180327883	126
20180548742	371
20180602157	53
20180510404	690
20180407219	154
20180477476	23
20180037269	400
20180311925	642
20180586643	15
20180687200	231
20180425236	250
20180205090	690
20180439011	457
20180227312	704
20180182926	585
20180236367	509
20180362793	78
20180577944	106
20180435262	666
20180375241	419
20180459103	605
20180628191	739
20180715226	231
20180369894	11
20180366542	663
20180468213	388
20180315010	86
20180439417	460
20180652580	734
20180725921	174
20180646659	98
20180360763	569
20180638876	83
20180177515	419
20180110133	92
20180666811	198
20180396041	100
20180419275	102
20180027917	651
20180319684	368
20180649452	363
20180687095	488
20180366492	304
20180028372	177
20180165983	129
20180293657	427
20180360094	488
20180566957	526
20180298891	129
20180183842	653
20180114238	20
20180060494	625
20180060802	125
20180136415	283
20180072387	122
20180461518	495
20180611272	341
20180083374	243
20180388872	258
20180105489	529
20180083008	188
20180526818	529
20180230846	122
20180628241	2
20180650753	364
20180501452	310
20180669291	251
20180025223	196
20180215775	350
20180093653	451
20180247612	721
20180232668	749
20180140246	330
20180024520	559
20180451397	606
20180574279	118
20180255142	662
20180015613	76
20180628389	180
20180469743	165
20180165409	178
20180247815	475
20180160754	174
20180008736	178
20180406516	453
20180008686	707
20180079538	250
20180043701	215
20180246235	59
20180240709	53
20180729099	33
20180666603	645
20180435054	580
20180401445	510
20180210338	229
20180014597	145
20180680916	151
20180040244	603
20180320782	492
20180630503	719
20180472916	399
20180438253	301
20180438198	118
20180149016	730
20180547212	367
20180100681	421
20180006914	277
20180587499	50
20180346192	345
20180649447	722
20180255603	499
20180035913	509
20180316738	363
20180313133	142
20180128577	712
20180132458	688
20180483229	332
20180489419	254
20180105544	661
20180365779	145
20180352153	181
20180579563	347
20180659726	680
20180221072	655
20180722925	163
20180753746	523
20180239210	627
20180026287	160
20180725197	24
20180549500	24
20180388917	357
20180755984	641
20180458137	686
20180062827	533
20180725505	528
20180743517	179
20180408957	248
20180470425	333
20180212418	402
20180334805	56
20180706071	178
20180042477	253
20180091157	172
20180510151	747
20180505151	121
20180382940	317
20180341221	497
20180278433	551
20180213329	715
20180568834	328
20180312994	430
20180672103	625
20180380652	438
20180520633	375
20180522658	648
20180169058	729
20180655363	615
20180014702	424
20180615224	432
20180578652	92
20180675039	73
20180567923	688
20180225796	35
20180692348	423
20180085251	29
20180003720	179
20180251027	45
20180560614	117
20180348683	358
20180372661	113
20180364512	101
20180421745	412
20180650961	118
20180241422	76
20180612030	30
20180568423	610
20180442342	32
20180223355	500
20180372711	212
20180352772	110
20180303320	690
20180298941	672
20180449651	154
20180204635	82
20180520583	51
20180420165	215
20180115570	383
20180570640	392
20180727332	435
20180666350	374
20180203060	87
20180062213	425
20180008275	647
20180354436	259
20180737150	57
20180519282	155
20180684407	572
20180385718	297
20180613966	346
20180653333	566
20180369741	43
20180111247	328
20180129127	128
20180420992	107
20180745344	488
20180215825	43
20180679001	297
20180265416	584
20180278225	617
20180235511	134
20180609674	54
20180068150	47
20180011195	694
20180363343	80
20180000877	92
20180654041	253
20180378796	612
20180443511	337
20180277522	632
20180396194	102
20180148110	411
20180232876	320
20180264197	12
20180183381	563
20180588673	400
20180457379	128
20180149432	587
20180509672	415
20180359046	729
20180611530	327
20180542294	487
20180566804	647
20180557178	8
20180374067	331
20180152089	390
20180157165	298
20180415220	248
20180559466	488
20180718009	236
20180526154	554
